id,fromLib,toLib,repoName,fileName,startCommit,endCommit,startCommitChanges,endCommitChanges,startCommitMessage,endCommitMessage,startCommitTime,endCommitTime,Category,repoOwner,repoSplitName
8340,org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-core,oberasoftware_jasdb,pom.xml,a98af21bceede8e2fa6b6288966143a101c27a38,a98af21bceede8e2fa6b6288966143a101c27a38,"+com.fasterxml.jackson.core:jackson-core
-org.codehaus.jackson:jackson-mapper-asl","+com.fasterxml.jackson.core:jackson-core
-org.codehaus.jackson:jackson-mapper-asl","ISSUE27 Upgraded jackson to 2.7.1 and fixed all changes in namespaces etc.
","ISSUE27 Upgraded jackson to 2.7.1 and fixed all changes in namespaces etc.
",2017-01-01,2017-01-01,12,oberasoftware,jasdb
8459,org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-databind,junit_sb-framework,sb-commons/pom.xml,1df9965a33bd5f7916abf0d9bd705642fd67b3c3,1df9965a33bd5f7916abf0d9bd705642fd67b3c3,"+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl",update jackson version,update jackson version,2016-01-25,2016-01-25,12,junit,sb-framework
8460,org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-databind,calrissian_accumulo-recipes,store/blob-store/pom.xml,1ed6e8dda236b959140a67b69a0243dca0d98092,1ed6e8dda236b959140a67b69a0243dca0d98092,"+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","Upgraded to jackson 2.2.2
","Upgraded to jackson 2.2.2
",2013-07-25,2013-07-25,12,calrissian,accumulo-recipes
8518,org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-databind,osiam_server,interaction-model/pom.xml,53167c0f56edd43bf0ed4999e316a7558b007537,53167c0f56edd43bf0ed4999e316a7558b007537,"+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","Migrate to Jackson 2.2.3
","Migrate to Jackson 2.2.3
",2013-10-29,2013-10-29,12,osiam,server
8551,org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-databind,ragnor_simple-spring-memcached,simple-spring-memcached/pom.xml,6a12dfea2df522d1d222d83e9d4e1e5b5cabf313,6a12dfea2df522d1d222d83e9d4e1e5b5cabf313,"+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","[Issue 28] Update Jackson library to latest (2.3.1)
","[Issue 28] Update Jackson library to latest (2.3.1)
",2014-02-05,2014-02-05,12,ragnor,simple-spring-memcached
8635,org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-databind,ludup_hypersocket-framework,hypersocket-common/pom.xml,8d3cc8f90dfd53b7953adc06fce5a89e45800ac4,8d3cc8f90dfd53b7953adc06fce5a89e45800ac4,"+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","hypersocket-common and HypersocketClient upgraded to jackson 2.3.2
","hypersocket-common and HypersocketClient upgraded to jackson 2.3.2
",2014-12-12,2014-12-12,12,ludup,hypersocket-framework
8701,org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-databind,aliyun_aliyun-openapi-java-sdk,aliyun-java-sdk-batchcompute/pom.xml,b827385dc32b43d04ce0e7ac3fb3708cfd809331,b827385dc32b43d04ce0e7ac3fb3708cfd809331,"+com.google.code.gson:gson
+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","+com.google.code.gson:gson
+com.fasterxml.jackson.core:jackson-databind
-org.codehaus.jackson:jackson-mapper-asl","BATCHCOMPUTE SDK Auto Released By guangchun.luo,Version：6.0.0
发布日志：
1, Upgrade jackson lib version 2.x
2, Upgrade core lib to version 4.1.2
","BATCHCOMPUTE SDK Auto Released By guangchun.luo,Version：6.0.0
发布日志：
1, Upgrade jackson lib version 2.x
2, Upgrade core lib to version 4.1.2
",2018-11-02,2018-11-02,12,aliyun,aliyun-openapi-java-sdk
9125,org.codehaus.jettison:jettison,com.cedarsoftware:json-io,dschadow_Java-Web-Security,pom.xml,b390620fba44618c8c48660d8b197b4119d1c1d5,b390620fba44618c8c48660d8b197b4119d1c1d5,"+com.cedarsoftware:json-io
-org.codehaus.jettison:jettison","+com.cedarsoftware:json-io
-org.codehaus.jettison:jettison","Replaced JSON library, improved CSP violation reporting
","Replaced JSON library, improved CSP violation reporting
",2014-04-21,2014-04-21,12,dschadow,Java-Web-Security
9131,org.codehaus.jettison:jettison,net.sf.json-lib:json-lib,cjm0000000_mmt,shared/pom.xml,88951d262fe41b2408a47b46c3134261deb34e1a,88951d262fe41b2408a47b46c3134261deb34e1a,"+net.sf.json-lib:json-lib
-org.codehaus.jettison:jettison
-javax.validation:validation-api","+net.sf.json-lib:json-lib
-org.codehaus.jettison:jettison
-javax.validation:validation-api",Remove XStream JSON.,Remove XStream JSON.,2013-10-17,2013-10-17,12,cjm0000000,mmt
9365,org.eclipse.jetty:jetty-server,org.apache.tomcat.embed:tomcat-embed-core,chrismattmann_lucene-geo-gazetteer,pom.xml,f44cd1cf81ac881e504672a9144c0434a86a5cb7,f44cd1cf81ac881e504672a9144c0434a86a5cb7,"+org.apache.tomcat.embed:tomcat-embed-core
+org.apache.tomcat.embed:tomcat-embed-jasper
+org.apache.cxf:cxf-rt-transports-http
+org.apache.tomcat.embed:tomcat-embed-logging-juli
+org.apache.cxf:cxf-rt-frontend-jaxrs
-org.eclipse.jetty:jetty-server","+org.apache.tomcat.embed:tomcat-embed-core
+org.apache.tomcat.embed:tomcat-embed-jasper
+org.apache.cxf:cxf-rt-transports-http
+org.apache.tomcat.embed:tomcat-embed-logging-juli
+org.apache.cxf:cxf-rt-frontend-jaxrs
-org.eclipse.jetty:jetty-server","Replaced Embedded jetty with tomcat
","Replaced Embedded jetty with tomcat
",2015-11-25,2015-11-25,28,chrismattmann,lucene-geo-gazetteer
9384,org.eclipse.jetty:jetty-servlets,org.jboss.spec.javax.servlet:jboss-servlet-api_3.1_spec,project-ncl_pnc,rest/pom.xml,0b499e2c97f6c86129770e53c154069633390c65,0b499e2c97f6c86129770e53c154069633390c65,"+org.hibernate:hibernate-core
+org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_2.0_spec
+javax.el:javax.el-api
+org.projectlombok:lombok
+com.fasterxml.jackson.datatype:jackson-datatype-jdk8
+org.jboss.spec.javax.ejb:jboss-ejb-api_3.2_spec
+org.jboss.spec.javax.servlet:jboss-servlet-api_3.1_spec
-javax.validation:validation-api
-org.eclipse.jetty:jetty-servlets
-org.jboss.spec.javax.ejb:jboss-ejb-api_3.1_spec
-org.assertj:assertj-core
-org.slf4j:slf4j-simple
-com.fasterxml.jackson.core:jackson-core
-org.jboss.spec.javax.servlet:jboss-servlet-api_3.0_spec
-org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_1.1_spec","+org.hibernate:hibernate-core
+org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_2.0_spec
+javax.el:javax.el-api
+org.projectlombok:lombok
+com.fasterxml.jackson.datatype:jackson-datatype-jdk8
+org.jboss.spec.javax.ejb:jboss-ejb-api_3.2_spec
+org.jboss.spec.javax.servlet:jboss-servlet-api_3.1_spec
-javax.validation:validation-api
-org.eclipse.jetty:jetty-servlets
-org.jboss.spec.javax.ejb:jboss-ejb-api_3.1_spec
-org.assertj:assertj-core
-org.slf4j:slf4j-simple
-com.fasterxml.jackson.core:jackson-core
-org.jboss.spec.javax.servlet:jboss-servlet-api_3.0_spec
-org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_1.1_spec","Update to EAP 7.

This is a combination of 26 commits:

Updated dependencies and fix model and datastore sequence gen.

Reconfigure container tests to use EAP7.

Update arquilian set-up.

Fix springframewor versions.

Explicitelly define JPA query in Spring repository.

Fix build driver test to use system tmp path.

Use maven-war-plugin version from parent pom.

Force infinispan version in repository manager tests.

Fix intergarion tests set-up.

Use EAP7 security domain mapping name.

Fix demo data initialization.

Integration tests running.

Organize dependencies.

Fix BCSet integration test - WIP.

Clean UP.

Clean UP.

Align to EAP 7.0.7 libs.

Ignore outdated BuildRecord tests.

Fix WebSocketsNotificationTest for some reason @before does not work properly.

Fix saving artifacts with BuildRecord.

Load BCs from DB.

Ignore RepositoryCreation test.

Run WS Notification tests in-sequence.

Do not compare dependent fields.

Tests config: Increase xmx and reduce logging.

Clean up POMs.

Clean up.

Remove non required settings from jboss-web.xml.
","Update to EAP 7.

This is a combination of 26 commits:

Updated dependencies and fix model and datastore sequence gen.

Reconfigure container tests to use EAP7.

Update arquilian set-up.

Fix springframewor versions.

Explicitelly define JPA query in Spring repository.

Fix build driver test to use system tmp path.

Use maven-war-plugin version from parent pom.

Force infinispan version in repository manager tests.

Fix intergarion tests set-up.

Use EAP7 security domain mapping name.

Fix demo data initialization.

Integration tests running.

Organize dependencies.

Fix BCSet integration test - WIP.

Clean UP.

Clean UP.

Align to EAP 7.0.7 libs.

Ignore outdated BuildRecord tests.

Fix WebSocketsNotificationTest for some reason @before does not work properly.

Fix saving artifacts with BuildRecord.

Load BCs from DB.

Ignore RepositoryCreation test.

Run WS Notification tests in-sequence.

Do not compare dependent fields.

Tests config: Increase xmx and reduce logging.

Clean up POMs.

Clean up.

Remove non required settings from jboss-web.xml.
",2017-10-18,2017-10-18,28,project-ncl,pnc
9393,org.eclipse.jetty:jetty-webapp,org.mortbay.jetty:jetty,jitlogic_zorka,zico-web/pom.xml,6649b9890ca6062881a04be00942d4cfd2bc896a,6649b9890ca6062881a04be00942d4cfd2bc896a,"+org.mortbay.jetty:jetty
-org.eclipse.jetty:jetty-webapp","+org.mortbay.jetty:jetty
-org.eclipse.jetty:jetty-webapp","Backport to Jetty 6.1.26 (compatible with GWT 2.5.1 dev mode).
","Backport to Jetty 6.1.26 (compatible with GWT 2.5.1 dev mode).
",2013-12-05,2013-12-05,28,jitlogic,zorka
9409,org.ehcache:ehcache,net.sf.ehcache:ehcache,shuzheng_zheng,common/pom.xml,373b4fc924826b38529c5be492da6b50638d2798,373b4fc924826b38529c5be492da6b50638d2798,"+net.sf.ehcache:ehcache
+org.springframework:spring-context-support
-org.ehcache:ehcache
-org.springframework:spring-context
-org.mybatis:mybatis-ehcache","+net.sf.ehcache:ehcache
+org.springframework:spring-context-support
-org.ehcache:ehcache
-org.springframework:spring-context
-org.mybatis:mybatis-ehcache","add Ehcache
","add Ehcache
",2016-10-14,2016-10-14,22,shuzheng,zheng
9416,org.elasticsearch:elasticsearch,org.elasticsearch.client:transport,US-CBP_GTAS,gtas-parent/pom.xml,14a97eaab7eb1f91feed5e60be0e0030e7c95ba3,619500a24c2522ede70e3b9f0a6b35adf126cde0,"+org.apache.logging.log4j:log4j-api
+org.elasticsearch.client:transport
+org.apache.logging.log4j:log4j-core
+org.apache.logging.log4j:log4j-slf4j-impl","-org.elasticsearch:elasticsearch
-org.elasticsearch.client:transport","upgrade to elastic search client to 6.5
","remove windows shell scripts from install folder, add a fix for elasticsearch/tomcat9 to work properly
",2019-01-23,2019-02-06,84,US-CBP,GTAS
9422,org.elasticsearch:elasticsearch,org.elasticsearch.client:transport,logicalclocks_hopsworks,hopsworks-common/pom.xml,b600f2b583f65ca12f47797aa986d0bcf1d567c5,b600f2b583f65ca12f47797aa986d0bcf1d567c5,"+org.apache.logging.log4j:log4j-api
+org.elasticsearch.client:transport
+org.apache.logging.log4j:log4j-core
-org.elasticsearch:elasticsearch","+org.apache.logging.log4j:log4j-api
+org.elasticsearch.client:transport
+org.apache.logging.log4j:log4j-core
-org.elasticsearch:elasticsearch","[HOPSWORKS-559] Refactor ElasticController to work with Elasticsearch 6.2.3
[HOPSWORKS-559] Upgrade Spark job logs index creation to 6.2.3
[HOPSWORKS-244] Replace deprecated _ttl field in elasticsearch
[HOPSWORKS-251] Replace log4j socketAppender for Logstash
","[HOPSWORKS-559] Refactor ElasticController to work with Elasticsearch 6.2.3
[HOPSWORKS-559] Upgrade Spark job logs index creation to 6.2.3
[HOPSWORKS-244] Replace deprecated _ttl field in elasticsearch
[HOPSWORKS-251] Replace log4j socketAppender for Logstash
",2018-08-08,2018-08-08,84,logicalclocks,hopsworks
9423,org.elasticsearch:elasticsearch,org.elasticsearch.client:transport,codelibs_fess-crawler,fess-crawler-es/pom.xml,c33a3cbac3254cc9df42eea3d4a6511abc8a85e4,c33a3cbac3254cc9df42eea3d4a6511abc8a85e4,"+org.elasticsearch.client:transport
-org.elasticsearch:elasticsearch","+org.elasticsearch.client:transport
-org.elasticsearch:elasticsearch","elasticsearch 5 support
","elasticsearch 5 support
",2016-12-17,2016-12-17,84,codelibs,fess-crawler
9424,org.elasticsearch:elasticsearch,org.elasticsearch.client:transport,dadoonet_legacy-search,pom.xml,d634d146cf0804b4f511528c69de66f226dae809,d634d146cf0804b4f511528c69de66f226dae809,"+org.elasticsearch.client:transport
-org.elasticsearch:elasticsearch","+org.elasticsearch.client:transport
-org.elasticsearch:elasticsearch","Upgrade to elasticsearch 5.0.0-alpha5

Closes #31.
","Upgrade to elasticsearch 5.0.0-alpha5

Closes #31.
",2016-09-09,2016-09-09,84,dadoonet,legacy-search
9427,org.flywaydb:flyway-core,org.liquibase:liquibase-core,gavin-guo_spring-cloud-demo,oauth2-server/pom.xml,43781fb7ddad97dcc2639e62b7f26b5671aeb05c,43781fb7ddad97dcc2639e62b7f26b5671aeb05c,"+org.liquibase:liquibase-core
-org.flywaydb:flyway-core","+org.liquibase:liquibase-core
-org.flywaydb:flyway-core","change from flyway to liquibase.
","change from flyway to liquibase.
",2017-06-06,2017-06-06,31,gavin-guo,spring-cloud-demo
9428,org.freemarker:freemarker,com.github.spullara.mustache.java:compiler,teiid_teiid-spring-boot,tools/vdb-codegen-plugin/pom.xml,65ae1507dbf19035e57c42a75f1b19b5d1558dc2,65ae1507dbf19035e57c42a75f1b19b5d1558dc2,"+com.github.spullara.mustache.java:compiler
-org.freemarker:freemarker","+com.github.spullara.mustache.java:compiler
-org.freemarker:freemarker","TEIIDSB-4: after converting FreeMaker to Mustache
","TEIIDSB-4: after converting FreeMaker to Mustache
",2019-06-13,2019-06-13,51,teiid,teiid-spring-boot
9432,org.glassfish.jaxb:jaxb-runtime,com.sun.xml.bind:jaxb-impl,eclipse-ee4j_jaxb-ri,jaxb-ri/bundles/ri/pom.xml,7cb2c20644ed5faf1a6d634ce40b51ba100f7019,7cb2c20644ed5faf1a6d634ce40b51ba100f7019,"+com.sun.xml.bind:jaxb-impl
+com.sun.xml.bind:jaxb-jxc
+com.sun.xml.bind:jaxb-xjc
-org.glassfish.jaxb:xsom
-org.glassfish.jaxb:txw2
-org.glassfish.jaxb:codemodel
-org.glassfish.jaxb:jaxb-runtime
-org.glassfish.jaxb:jaxb-xjc
-com.sun.xml.bind.external:rngom
-com.sun.xml.dtd-parser:dtd-parser
-com.sun.activation:jakarta.activation
-com.sun.xml.bind.external:relaxng-datatype
-org.glassfish.jaxb:jaxb-jxc
-com.sun.istack:istack-commons-runtime
-com.sun.istack:istack-commons-tools","+com.sun.xml.bind:jaxb-impl
+com.sun.xml.bind:jaxb-jxc
+com.sun.xml.bind:jaxb-xjc
-org.glassfish.jaxb:xsom
-org.glassfish.jaxb:txw2
-org.glassfish.jaxb:codemodel
-org.glassfish.jaxb:jaxb-runtime
-org.glassfish.jaxb:jaxb-xjc
-com.sun.xml.bind.external:rngom
-com.sun.xml.dtd-parser:dtd-parser
-com.sun.activation:jakarta.activation
-com.sun.xml.bind.external:relaxng-datatype
-org.glassfish.jaxb:jaxb-jxc
-com.sun.istack:istack-commons-runtime
-com.sun.istack:istack-commons-tools","simplify content of jaxb-ri.zip

Signed-off-by: Lukas Jungmann <lukas.jungmann@oracle.com>
","simplify content of jaxb-ri.zip

Signed-off-by: Lukas Jungmann <lukas.jungmann@oracle.com>
",2019-11-29,2019-11-29,30,eclipse-ee4j,jaxb-ri
9446,org.glassfish.jersey.core:jersey-client,org.apache.httpcomponents:httpclient,wooti_onedrive-java-client,pom.xml,0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,"+org.apache.httpcomponents:httpclient
+com.google.http-client:google-http-client
+com.google.http-client:google-http-client-gson
-org.glassfish.jersey.media:jersey-media-multipart
-org.glassfish.jersey.media:jersey-media-json-jackson
-org.glassfish.jersey.core:jersey-client
-com.fasterxml.jackson.core:jackson-annotations","+org.apache.httpcomponents:httpclient
+com.google.http-client:google-http-client
+com.google.http-client:google-http-client-gson
-org.glassfish.jersey.media:jersey-media-multipart
-org.glassfish.jersey.media:jersey-media-json-jackson
-org.glassfish.jersey.core:jersey-client
-com.fasterxml.jackson.core:jackson-annotations","Switched to Google HTTP Client instead of Jersey
","Switched to Google HTTP Client instead of Jersey
",2015-07-26,2015-07-26,21,wooti,onedrive-java-client
9490,org.glassfish.jersey.media:jersey-media-json-jackson,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider,kuali_kfs,pom.xml,72f8553ee51f8fa22121c3ca662f68a56071fb7d,72f8553ee51f8fa22121c3ca662f68a56071fb7d,"+com.sun.jersey:jersey-server
+com.sun.jersey:jersey-servlet
+com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider
-org.glassfish.jersey.media:jersey-media-json-jackson
-javax.ws.rs:javax.ws.rs-api
-org.glassfish.jersey.containers:jersey-container-servlet","+com.sun.jersey:jersey-server
+com.sun.jersey:jersey-servlet
+com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider
-org.glassfish.jersey.media:jersey-media-json-jackson
-javax.ws.rs:javax.ws.rs-api
-org.glassfish.jersey.containers:jersey-container-servlet","Get jersey and jackson working on rest endpoint.
","Get jersey and jackson working on rest endpoint.
",2015-05-13,2015-05-13,21,kuali,kfs
9536,org.glassfish:javax.el,javax.el:javax.el-api,apache_incubator-dlab,services/billing-aws/pom.xml,7886e99c38a748b71d9ef558ee9e96d684329bb9,7886e99c38a748b71d9ef558ee9e96d684329bb9,"+com.fasterxml.jackson.dataformat:jackson-dataformat-yaml
+com.amazonaws:aws-java-sdk-s3
+javax.validation:validation-api
+com.epam.dlab:dlab-model
+com.fasterxml.jackson.datatype:jackson-datatype-guava
+org.apache.commons:commons-lang3
+javax.el:javax.el-api
+org.glassfish.web:javax.el
+com.fasterxml.jackson.core:jackson-annotations
-com.amazonaws:aws-java-sdk
-org.glassfish:javax.el","+com.fasterxml.jackson.dataformat:jackson-dataformat-yaml
+com.amazonaws:aws-java-sdk-s3
+javax.validation:validation-api
+com.epam.dlab:dlab-model
+com.fasterxml.jackson.datatype:jackson-datatype-guava
+org.apache.commons:commons-lang3
+javax.el:javax.el-api
+org.glassfish.web:javax.el
+com.fasterxml.jackson.core:jackson-annotations
-com.amazonaws:aws-java-sdk
-org.glassfish:javax.el","Dropwizard migration + separated billing application (#470)

* dropwizard migration
* separated billing application

migrated dropwizard to last version and code refactor performed

* Merge branch 'develop' of https://github.com/epam/DLab into dropwizard-migration

# Conflicts:
#	services/common/src/main/java/com/epam/dlab/auth/conf/GcpLoginConfiguration.java
#	services/dlab-model/src/main/java/com/epam/dlab/dto/exploratory/ExploratoryGitCreds.java
#	services/dlab-model/src/main/java/com/epam/dlab/dto/gcp/auth/GcpOauth2AuthorizationCodeResponse.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/ServiceUtils.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/mongo/IsoLocalDateDeSerializer.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/mongo/IsoLocalDateSerializer.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/mongo/IsoLocalDateTimeDeSerializer.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/mongo/IsoLocalDateTimeSerializer.java
#	services/dlab-utils/src/test/java/com/epam/dlab/util/mongo/IsoLocalDateTimeDeSerializerTest.java
#	services/dlab-utils/src/test/java/com/epam/dlab/util/mongo/IsoLocalDateTimeSerDeTest.java
#	services/dlab-utils/src/test/java/com/epam/dlab/util/mongo/IsoLocalDateTimeSerializerTest.java
","Dropwizard migration + separated billing application (#470)

* dropwizard migration
* separated billing application

migrated dropwizard to last version and code refactor performed

* Merge branch 'develop' of https://github.com/epam/DLab into dropwizard-migration

# Conflicts:
#	services/common/src/main/java/com/epam/dlab/auth/conf/GcpLoginConfiguration.java
#	services/dlab-model/src/main/java/com/epam/dlab/dto/exploratory/ExploratoryGitCreds.java
#	services/dlab-model/src/main/java/com/epam/dlab/dto/gcp/auth/GcpOauth2AuthorizationCodeResponse.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/ServiceUtils.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/mongo/IsoLocalDateDeSerializer.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/mongo/IsoLocalDateSerializer.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/mongo/IsoLocalDateTimeDeSerializer.java
#	services/dlab-utils/src/main/java/com/epam/dlab/util/mongo/IsoLocalDateTimeSerializer.java
#	services/dlab-utils/src/test/java/com/epam/dlab/util/mongo/IsoLocalDateTimeDeSerializerTest.java
#	services/dlab-utils/src/test/java/com/epam/dlab/util/mongo/IsoLocalDateTimeSerDeTest.java
#	services/dlab-utils/src/test/java/com/epam/dlab/util/mongo/IsoLocalDateTimeSerializerTest.java
",2018-05-29,2018-05-29,3,apache,incubator-dlab
9624,org.hamcrest:hamcrest-all,org.hamcrest:hamcrest-integration,marytts_marytts,pom.xml,667465a9d4540211e0818bc3703810347d213f23,667465a9d4540211e0818bc3703810347d213f23,"+org.mockito:mockito-core
+org.hamcrest:hamcrest-integration
-org.hamcrest:hamcrest-all","+org.mockito:mockito-core
+org.hamcrest:hamcrest-integration
-org.hamcrest:hamcrest-all","created UnitSelectionIT class, required Hamcrest for testing -> updated Hamcrest dependencies to Hamcrest-integration.
Hamcrest developers advise against using Hamcrest-all. The maven dependency order for using hamcrest and junit also seem to rely on hamcrest coming BEFORE junit. Also looked at implementing a mocked voice for the integration test using mockito, however it seems a real voice is needed to test.
","created UnitSelectionIT class, required Hamcrest for testing -> updated Hamcrest dependencies to Hamcrest-integration.
Hamcrest developers advise against using Hamcrest-all. The maven dependency order for using hamcrest and junit also seem to rely on hamcrest coming BEFORE junit. Also looked at implementing a mocked voice for the integration test using mockito, however it seems a real voice is needed to test.
",2015-06-30,2015-06-30,29,marytts,marytts
9714,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,javax.persistence:javax.persistence-api,dcm4che_dcm4chee-arc-light,pom.xml,1beebabea56925d88cc88eb0b0371f2ba4bcb251,1beebabea56925d88cc88eb0b0371f2ba4bcb251,"+org.wildfly.bom:wildfly-javaee8-with-tools
+org.jboss.spec.javax.servlet:jboss-servlet-api_4.0_spec
+javax.persistence:javax.persistence-api
+org.jboss.spec.javax.annotation:jboss-annotations-api_1.3_spec
-org.wildfly.bom:wildfly-javaee7-with-tools
-org.hibernate.javax.persistence:hibernate-jpa-2.1-api
-org.jboss.spec.javax.annotation:jboss-annotations-api_1.2_spec
-org.jboss.spec.javax.servlet:jboss-servlet-api_3.1_spec","+org.wildfly.bom:wildfly-javaee8-with-tools
+org.jboss.spec.javax.servlet:jboss-servlet-api_4.0_spec
+javax.persistence:javax.persistence-api
+org.jboss.spec.javax.annotation:jboss-annotations-api_1.3_spec
-org.wildfly.bom:wildfly-javaee7-with-tools
-org.hibernate.javax.persistence:hibernate-jpa-2.1-api
-org.jboss.spec.javax.annotation:jboss-annotations-api_1.2_spec
-org.jboss.spec.javax.servlet:jboss-servlet-api_3.1_spec","Replace QueryDSL by JPA Criteria API #1806
","Replace QueryDSL by JPA Criteria API #1806
",2019-02-28,2019-02-28,3,dcm4che,dcm4chee-arc-light
9719,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,javax.persistence:javax.persistence-api,kiegroup_jbpm-work-items,jpa-workitem/pom.xml,2248d4cfc58483ab791c237b256a7b6b9fc480d2,2248d4cfc58483ab791c237b256a7b6b9fc480d2,"+javax.persistence:javax.persistence-api
-org.hibernate.javax.persistence:hibernate-jpa-2.1-api","+javax.persistence:javax.persistence-api
-org.hibernate.javax.persistence:hibernate-jpa-2.1-api","replaced hibernate-jpa-2.1-api by javax.persistence-api
","replaced hibernate-jpa-2.1-api by javax.persistence-api
",2019-01-25,2019-01-25,3,kiegroup,jbpm-work-items
9762,org.hibernate.validator:hibernate-validator,org.hibernate:hibernate-validator,apache_nifi-registry,pom.xml,168708927516fb5e05d41aadc6ab0a35368fd1f9,168708927516fb5e05d41aadc6ab0a35368fd1f9,"+org.hibernate:hibernate-validator
-org.hibernate.validator:hibernate-validator","+org.hibernate:hibernate-validator
-org.hibernate.validator:hibernate-validator","NIFIREG-9 Changing hibernate-validator group back to match spring-boot
","NIFIREG-9 Changing hibernate-validator group back to match spring-boot
",2017-10-05,2017-10-05,67,apache,nifi-registry
9806,org.hibernate:hibernate-validator,org.hibernate.validator:hibernate-validator,ScaCap_spring-auto-restdocs,spring-auto-restdocs-core/pom.xml,154df1590009725d16a8f038aeca9985cb73ef0a,154df1590009725d16a8f038aeca9985cb73ef0a,"+org.hibernate.validator:hibernate-validator
-org.hibernate:hibernate-validator","+org.hibernate.validator:hibernate-validator
-org.hibernate:hibernate-validator","Upgrade to Spring REST Docs 2.0.0 (#178)

* Upgrade to Spring REST Docs 2.0.0

* Upgrade to Spring REST Docs 2.0.0 in travis config

* Switch to Java 8 as it is required anyway

* Upgrade example to Spring Boot 2.0.0.M7

* Test against JDK9

* Fix Gradle build of the example

* Let Travis build run on trusty (current default)

* Disable JDK9 build because the doclet does not support it yet

* Update parent dependencies

* Test with Hibernate Validator 6

* Make use of Java 8

* Fix deprecations in example project

* Fix deprecations and use lambdas

* Upgrade example project to Spring Boot 2.0.0.RELEASE
","Upgrade to Spring REST Docs 2.0.0 (#178)

* Upgrade to Spring REST Docs 2.0.0

* Upgrade to Spring REST Docs 2.0.0 in travis config

* Switch to Java 8 as it is required anyway

* Upgrade example to Spring Boot 2.0.0.M7

* Test against JDK9

* Fix Gradle build of the example

* Let Travis build run on trusty (current default)

* Disable JDK9 build because the doclet does not support it yet

* Update parent dependencies

* Test with Hibernate Validator 6

* Make use of Java 8

* Fix deprecations in example project

* Fix deprecations and use lambdas

* Upgrade example project to Spring Boot 2.0.0.RELEASE
",2018-03-23,2018-03-23,67,ScaCap,spring-auto-restdocs
9825,org.hibernate:hibernate-validator,org.hibernate.validator:hibernate-validator,ManfredTremmel_gwt-bean-validators,pom.xml,51696d9394008d543eb37cbf14099720f776b9c1,51696d9394008d543eb37cbf14099720f776b9c1,"+org.hibernate.validator:hibernate-validator
-org.hibernate:hibernate-validator","+org.hibernate.validator:hibernate-validator
-org.hibernate:hibernate-validator",switched to validation-api 2.0.0/hibernate-validator 6.0.5,switched to validation-api 2.0.0/hibernate-validator 6.0.5,2017-12-11,2017-12-11,67,ManfredTremmel,gwt-bean-validators
